76218.0,31.720564273446563,0.0,7770.0,1677.1310334359375,39.66655443197179,-121.60070084884747,36.3,68574.0,0.0,0.0,0.0,0.0,209470.0,1.0,0.0,0.0,0.0,718585172.0
7714.0,20.974160076562736,0.0,782.0,1229.681684316719,41.744691086401055,-123.95766040987809,40.8,66780.0,0.0,0.0,0.0,0.0,27293.0,1.0,0.0,0.0,0.0,68561665.0
644370.0,25.084017687934303,0.0,54234.0,7303.023823440713,33.74663050890228,-115.99394024456193,36.7,89672.0,0.0,0.0,0.0,0.0,2449909.0,1.0,0.0,0.0,0.0,7223106190.0
14869.0,22.386651323360184,0.0,1492.0,1390.4738481890568,36.605527397901405,-121.07407728623134,35.9,108289.0,0.0,0.0,0.0,0.0,66056.0,1.0,0.0,0.0,0.0,158197461.0
993351.0,55.865627050350255,0.0,66161.0,1304.0557004984757,37.23243382622572,-121.69583325334833,37.9,159674.0,0.0,0.0,0.0,0.0,1903297.0,1.0,0.0,0.0,0.0,28350454751.0
94357.0,43.55796468303216,0.0,9148.0,607.1604721587531,37.02159018364554,-122.00957031229625,39.6,109266.0,0.0,0.0,0.0,0.0,266021.0,1.0,0.0,0.0,0.0,1047167607.0
7714.0,31.819817226739584,0.0,740.0,10227.099456702994,36.51016223187202,-117.40560074502446,45.6,72432.0,0.0,0.0,0.0,0.0,18803.0,2.0,0.0,0.0,0.0,78876834.0
112684.0,60.45916621480051,0.0,12032.0,828.1766410487686,38.05513917820608,-122.74857941401069,47.3,142785.0,0.0,0.0,0.0,0.0,258765.0,2.0,0.0,0.0,0.0,1817721207.0
76074.0,38.517125422897266,0.0,5593.0,792.3014390203438,38.506669323212186,-122.3304828015586,42.8,108970.0,0.0,0.0,0.0,0.0,136070.0,2.0,0.0,0.0,0.0,917605165.0
7875.0,20.974160076562736,0.0,800.0,1229.681684316719,41.744691086401055,-123.95766040987809,40.8,66780.0,0.0,0.0,0.0,0.0,27293.0,3.0,0.0,0.0,0.0,69871324.0
46286.0,13.919095714061436,0.0,3609.0,1392.1942069005058,36.07496094489133,-119.81583856650784,32.3,68750.0,0.0,0.0,0.0,0.0,152830.0,3.0,0.0,0.0,0.0,463272153.0
2661.0,23.004038521279902,0.0,357.0,4203.255762874587,41.58965368270825,-120.72501437875414,49.0,56648.0,0.0,0.0,0.0,0.0,8646.0,3.0,0.0,0.0,0.0,25257372.0
105145.0,43.55796468303216,0.0,9316.0,607.1604721587531,37.02159018364554,-122.00957031229625,39.6,109266.0,68.0,0.0,68.0,0.0,266021.0,3.0,34960.0,0.0,0.0,1213718972.0
16262.0,17.8964071177604,0.0,1581.0,644.0076123533381,39.268749718550964,-121.35179088199844,33.9,73313.0,14.0,0.0,14.0,0.0,83079.0,3.0,89600.0,0.0,0.0,192455310.0
366549.0,23.854495908489586,0.0,32723.0,6011.127948199015,36.75853094618111,-119.65342684363189,33.2,71434.0,59.0,0.0,59.0,0.0,1012152.0,4.0,114170.0,0.0,0.0,4047979528.0
352118.0,23.854495908489586,0.0,31349.0,6011.127948199015,36.75853094618111,-119.65342684363189,33.2,71434.0,0.0,0.0,0.0,0.0,1012152.0,1.0,0.0,0.0,0.0,3524506478.0
64234.0,16.100269483279376,0.0,6783.0,4480.599127667921,33.03992461908436,-115.36534775339051,33.0,56393.0,0.0,0.0,0.0,0.0,179319.0,1.0,0.0,0.0,0.0,555021092.0
301829.0,18.573575991839803,0.0,17166.0,8164.9173784182485,35.34353506527538,-118.72903973163824,32.4,67660.0,0.0,0.0,0.0,0.0,910433.0,1.0,0.0,0.0,0.0,3418499369.0
71948.0,38.517125422897266,0.0,5548.0,792.3014390203438,38.506669323212186,-122.3304828015586,42.8,108970.0,0.0,0.0,0.0,0.0,136070.0,1.0,0.0,0.0,0.0,878781385.0
1495743.0,43.401037672660124,0.0,108243.0,949.7168045236148,33.67689578291624,-117.77656042636896,39.1,113702.0,0.0,0.0,0.0,0.0,3164063.0,1.0,0.0,0.0,0.0,23720856630.0
655870.0,60.12076421243264,0.0,57529.0,231.91378755252734,37.76007116407808,-122.69412210887407,39.7,141446.0,0.0,0.0,0.0,0.0,836321.0,1.0,0.0,0.0,0.0,17636677097.0
188481.0,35.869939954606835,0.0,14518.0,3787.6908512866726,34.53743979389637,-120.0302768485835,34.5,95977.0,0.0,0.0,0.0,0.0,443975.0,1.0,0.0,0.0,0.0,2288819983.0
127538.0,28.367041437079976,0.0,10267.0,906.1440952298753,38.26680192264813,-121.9401797035494,39.1,99994.0,0.0,0.0,0.0,0.0,450824.0,1.0,0.0,0.0,0.0,1743004772.0
11709.0,22.443391582574453,0.0,1059.0,605.9503896179209,38.44659889460041,-120.65166651032878,49.9,81526.0,0.0,0.0,0.0,0.0,41029.0,2.0,0.0,0.0,0.0,118343958.0
63642.0,23.266685790040857,0.0,6595.0,3847.3961177642345,40.76364876697064,-122.04134718043841,41.7,71931.0,0.0,0.0,0.0,0.0,181554.0,2.0,0.0,0.0,0.0,607978206.0
161054.0,15.839490911134213,0.0,9325.0,4838.285667681717,36.220043432758864,-118.80036101709678,31.9,69489.0,0.0,0.0,0.0,0.0,475774.0,2.0,0.0,0.0,0.0,1393797575.0
46504.0,32.085138242686774,0.0,4868.0,4052.255054743655,40.70277291928399,-123.91630205492689,39.6,61135.0,55.0,0.0,55.0,0.0,135418.0,3.0,33160.0,0.0,0.0,431539898.0
79584.0,14.780215294542995,0.0,6103.0,1978.6519681682591,37.1916854374536,-120.71843298756356,31.8,65044.0,0.0,0.0,0.0,0.0,285597.0,3.0,0.0,0.0,0.0,769264073.0
47774.0,32.085138242686774,0.0,4903.0,4052.255054743655,40.70277291928399,-123.91630205492689,39.6,61135.0,50.0,0.0,50.0,0.0,135418.0,4.0,32080.0,0.0,0.0,468041252.0
46237.0,13.919095714061436,0.0,3650.0,1392.1942069005058,36.07496094489133,-119.81583856650784,32.3,68750.0,2.0,0.0,2.0,0.0,152830.0,4.0,800.0,0.0,0.0,502459094.0
714818.0,22.901440338137302,0.0,54081.0,20105.394817801967,34.842030309075156,-116.17662379678129,34.4,82184.0,194.0,0.0,194.0,0.0,2187816.0,4.0,2491680.0,0.0,0.0,8241484236.0
11280.0,22.443391582574453,0.0,1034.0,605.9503896179209,38.44659889460041,-120.65166651032878,49.9,81526.0,0.0,0.0,0.0,0.0,41029.0,1.0,0.0,0.0,0.0,115323471.0
4639.0,30.861708482676224,0.0,463.0,1462.8245424186043,37.58147179588342,-119.90594238514464,51.6,65378.0,0.0,0.0,0.0,0.0,17060.0,1.0,0.0,0.0,0.0,39353566.0
458.0,24.404761904761905,0.0,109.0,962.1642285745723,39.580682227053714,-120.51601083545448,56.0,60000.0,0.0,0.0,0.0,0.0,2731.0,1.0,0.0,0.0,0.0,3482027.0
92964.0,44.08385081248704,0.0,6207.0,1021.8257443699976,38.6865515088214,-121.90056641872224,32.3,88818.0,0.0,0.0,0.0,0.0,217782.0,1.0,0.0,0.0,0.0,1222399972.0
368814.0,23.854495908489586,0.0,31863.0,6011.127948199015,36.75853094618111,-119.65342684363189,33.2,71434.0,0.0,0.0,0.0,0.0,1012152.0,2.0,0.0,0.0,0.0,3574934693.0
6546.0,20.46291425565492,0.0,842.0,2613.444068237541,40.00465046431037,-120.83794094599376,52.1,64946.0,11.0,0.0,11.0,0.0,19607.0,3.0,70400.0,0.0,0.0,64607973.0
1372717.0,42.08987125049854,0.0,103225.0,4525.7279337106775,33.02819299849969,-116.76989830322081,37.1,102285.0,558.0,0.0,558.0,0.0,3282782.0,3.0,2165583.0,0.0,0.0,19203629503.0
386162.0,53.071234072167506,0.0,26778.0,740.947837007639,37.435907175553204,-122.3555722224761,40.6,156000.0,18.0,0.0,18.0,0.0,745100.0,3.0,11360.0,0.0,0.0,9525075744.0
182956.0,19.136945701036627,0.0,14682.0,1514.057161459023,37.5589417190648,-120.99849485414198,34.8,79661.0,21.0,0.0,21.0,0.0,552250.0,3.0,22240.0,0.0,0.0,2001450067.0
17314.0,23.944468298268212,0.0,1583.0,2274.45156123147,38.02764357742436,-119.95493812698564,48.8,72259.0,2.0,0.0,2.0,0.0,54873.0,3.0,800.0,0.0,0.0,169733566.0
102966.0,44.08385081248704,0.0,6330.0,1021.8257443699976,38.6865515088214,-121.90056641872224,32.3,88818.0,77.0,0.0,77.0,0.0,217782.0,3.0,31040.0,0.0,0.0,1347535534.0
11633.0,22.443391582574453,0.0,1079.0,605.9503896179209,38.44659889460041,-120.65166651032878,49.9,81526.0,2.0,0.0,2.0,0.0,41029.0,4.0,800.0,0.0,0.0,131175196.0
15435.0,17.743946050883824,0.0,2986.0,1328.0941710001237,39.09948485335015,-122.75277619233945,44.2,58738.0,1.0,0.0,1.0,0.0,68139.0,4.0,400.0,0.0,0.0,144167078.0
7479.0,31.819817226739584,0.0,737.0,10227.099456702994,36.51016223187202,-117.40560074502446,45.6,72432.0,0.0,0.0,0.0,0.0,18803.0,1.0,0.0,0.0,0.0,78619581.0
71777.0,14.780215294542995,0.0,5967.0,1978.6519681682591,37.1916854374536,-120.71843298756356,31.8,65044.0,0.0,0.0,0.0,0.0,285597.0,1.0,0.0,0.0,0.0,684216494.0
16555.0,23.944468298268212,0.0,1555.0,2274.45156123147,38.02764357742436,-119.95493812698564,48.8,72259.0,0.0,0.0,0.0,0.0,54873.0,1.0,0.0,0.0,0.0,161969396.0
32015.0,24.923685784847603,0.0,4092.0,3878.1544171646246,39.43217732619602,-123.43132735660902,43.9,64688.0,0.0,0.0,0.0,0.0,90709.0,2.0,0.0,0.0,0.0,282501127.0
233556.0,21.572958036625103,0.0,16807.0,1426.6010791666342,37.93443695137347,-121.27165936777493,35.2,88531.0,0.0,0.0,0.0,0.0,787416.0,2.0,0.0,0.0,0.0,2413272771.0
196444.0,35.869939954606835,0.0,14692.0,3787.6908512866726,34.53743979389637,-120.0302768485835,34.5,95977.0,0.0,0.0,0.0,0.0,443975.0,2.0,0.0,0.0,0.0,2443570093.0
178919.0,19.136945701036627,0.0,14506.0,1514.057161459023,37.5589417190648,-120.99849485414198,34.8,79661.0,0.0,0.0,0.0,0.0,552250.0,2.0,0.0,0.0,0.0,1876841803.0
16942.0,18.843192237503896,0.0,1736.0,2962.174856842099,40.126040061066114,-122.2344962648283,40.1,61834.0,0.0,0.0,0.0,0.0,65520.0,2.0,0.0,0.0,0.0,161661813.0
62136.0,16.100269483279376,0.0,6925.0,4480.599127667921,33.03992461908436,-115.36534775339051,33.0,56393.0,2.0,0.0,2.0,0.0,179319.0,3.0,560.0,0.0,0.0,562221126.0
10109.0,13.212723998971104,0.0,723.0,4720.115276003642,40.67263063026285,-120.59327450404597,37.8,64395.0,0.0,0.0,0.0,0.0,31177.0,3.0,0.0,0.0,0.0,110492899.0
1514294.0,43.401037672660124,0.0,110886.0,949.7168045236148,33.67689578291624,-117.77656042636896,39.1,113702.0,570.0,0.0,570.0,0.0,3164063.0,3.0,1131920.0,0.0,0.0,21253501207.0
628434.0,33.28378226721884,0.0,53920.0,994.3623322860957,38.449053680297055,-121.34451586989564,37.2,88724.0,153.0,0.0,153.0,0.0,1584047.0,3.0,87900.0,0.0,0.0,8777748879.0
638438.0,33.28378226721884,0.0,54556.0,994.3623322860957,38.449053680297055,-121.34451586989564,37.2,88724.0,234.0,0.0,234.0,0.0,1584047.0,4.0,197840.0,0.0,0.0,9579425909.0
13251.0,23.083615573439392,0.0,1638.0,6347.938252495964,41.59330971236391,-122.54039224371505,47.4,55499.0,0.0,0.0,0.0,0.0,43834.0,4.0,0.0,0.0,0.0,128443060.0
320775.0,35.66576039958768,0.0,25691.0,2206.558936270178,34.355871204221266,-119.12654460816057,39.4,107327.0,36.0,0.0,36.0,0.0,838259.0,4.0,34720.0,0.0,0.0,4433881489.0
340080.0,44.91015896659383,0.0,29854.0,803.9099721779048,37.92353933794917,-121.95094420575256,40.3,125727.0,0.0,0.0,0.0,0.0,1161458.0,1.0,0.0,0.0,0.0,5714397145.0
2469.0,18.04651919323357,0.0,376.0,3207.610843179456,40.64915450943153,-123.11400057250617,54.8,53498.0,0.0,0.0,0.0,0.0,15886.0,1.0,0.0,0.0,0.0,21007066.0
4226915.0,35.470992419092156,0.0,448554.0,4749.439484208034,34.196118871519026,-118.2618483994794,37.9,87760.0,0.0,0.0,0.0,0.0,9848406.0,2.0,0.0,0.0,0.0,58028712080.0
147591.0,42.89064398957895,0.0,11666.0,1502.2359474204736,39.063807401803494,-120.71900434919911,42.4,114678.0,0.0,0.0,0.0,0.0,412435.0,2.0,0.0,0.0,0.0,1849843989.0
6211.0,20.46291425565492,0.0,831.0,2613.444068237541,40.00465046431037,-120.83794094599376,52.1,64946.0,0.0,0.0,0.0,0.0,19607.0,2.0,0.0,0.0,0.0,56879576.0
