06095-2023Q3,2023-09-30T00:00:00Z,2480,2636757765
06101-2023Q3,2023-09-30T00:00:00Z,0,608393286
06051-2023Q3,2023-09-30T00:00:00Z,0,142061818
06025-2023Q3,2023-09-30T00:00:00Z,0,1040489374
06093-2023Q3,2023-09-30T00:00:00Z,0,231484809
06097-2023Q3,2023-09-30T00:00:00Z,17240,3054129907
06047-2023Q3,2023-09-30T00:00:00Z,0,1128499674
06031-2023Q3,2023-09-30T00:00:00Z,0,636084216
06017-2020Q4,2020-12-31T00:00:00Z,400,795279389
06037-2020Q4,2020-12-31T00:00:00Z,631386,44945862266
06071-2020Q4,2020-12-31T00:00:00Z,7480,12382782784
06085-2020Q1,2020-03-31T00:00:00Z,244240,10784454196
06093-2020Q1,2020-03-31T00:00:00Z,0,134035249
06009-2025Q1,2025-03-31T00:00:00Z,0,129151865
06099-2025Q1,2025-03-31T00:00:00Z,0,2940829200
06111-2025Q1,2025-03-31T00:00:00Z,0,4617927182
06051-2015Q4,2015-12-31T00:00:00Z,240,64843622
06015-2015Q4,2015-12-31T00:00:00Z,0,59577380
06069-2015Q4,2015-12-31T00:00:00Z,0,160790850
